nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,region,telephone,email,email_status,dirigeant,qualite,raisons,lien_site,lien_pappers,lien_annuaire,lien_annonces,lien_finances,lien_dirigeants,lien_maps,lien_google,lien_google_news,lien_linkedin_rech,lien_linkedin_dirigeant,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,annee_effectif,categorie,nb_etablissements_ouverts,nb_etablissements,communes_etablissements,ca,ca_prev,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,sigle,nom_commercial,employeur,entrepreneur_individuel,diffusion_protegee,labels,idcc,tva_intra,etat,signaux_bodacc,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
FC107 IMMOBILIER,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,LE MEE-SUR-SEINE,77350,77,Ile-de-France,,,,CHRISTOPHE ERIC SENDERAK,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/879734598,https://annuaire-entreprises.data.gouv.fr/entreprise/879734598,https://annuaire-entreprises.data.gouv.fr/annonces/879734598,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/879734598,https://annuaire-entreprises.data.gouv.fr/dirigeants/879734598,"https://www.google.com/maps?q=48.540608329,2.6408416122",https://www.google.com/search?q=FC107+IMMOBILIER+LE+MEE-SUR-SEINE,https://news.google.com/search?hl=fr&q=%22FC107+IMMOBILIER%22,https://www.linkedin.com/search/results/companies/?keywords=FC107+IMMOBILIER,https://www.linkedin.com/search/results/people/?keywords=CHRISTOPHE+ERIC+SENDERAK+FC107+IMMOBILIER,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FC107+IMMOBILIER&ou=LE+MEE-SUR-SEINE,https://www.societe.com/cgi-bin/search?champs=879734598,,,,3-5,2023,PME,1,1,,,,,,7,2019-12-06,SAS,,ORPI FC LE MEE,,non,non,,1527,FR64879734598,active,,879734598,87973459800011,68.31Z,107 AVENUE DE LA LIBERATION 77350 LE MEE-SUR-SEINE,48.540608329,2.6408416122,,,,,non,non,2026-09-05,sirene,LE MEE-SUR-SEINE
FD IMMOBILIER,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,CHAMPIGNY-SUR-MARNE,94500,94,Ile-de-France,,,,FREDERIC DUBOIS,Gérant,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/820426500,https://annuaire-entreprises.data.gouv.fr/entreprise/820426500,https://annuaire-entreprises.data.gouv.fr/annonces/820426500,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/820426500,https://annuaire-entreprises.data.gouv.fr/dirigeants/820426500,"https://www.google.com/maps?q=48.81278799,2.5098550187",https://www.google.com/search?q=FD+IMMOBILIER+CHAMPIGNY-SUR-MARNE,https://news.google.com/search?hl=fr&q=%22FD+IMMOBILIER%22,https://www.linkedin.com/search/results/companies/?keywords=FD+IMMOBILIER,https://www.linkedin.com/search/results/people/?keywords=FREDERIC+DUBOIS+FD+IMMOBILIER,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FD+IMMOBILIER&ou=CHAMPIGNY-SUR-MARNE,https://www.societe.com/cgi-bin/search?champs=820426500,,,,3-5,2023,PME,1,2,,,,,,10,2016-06-01,SARL,FDI,,,non,non,,1527,FR57820426500,active,,820426500,82042650000022,68.31Z,11 RUE GEORGES DIMITROV 94500 CHAMPIGNY-SUR-MARNE,48.81278799,2.5098550187,,,,,non,non,2026-09-05,sirene,CHAMPIGNY-SUR-MARNE
FDLM,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,PONTAULT-COMBAULT,77340,77,Ile-de-France,,,,EDDY ALMEIDA,Directeur Général,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/882339864,https://annuaire-entreprises.data.gouv.fr/entreprise/882339864,https://annuaire-entreprises.data.gouv.fr/annonces/882339864,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/882339864,https://annuaire-entreprises.data.gouv.fr/dirigeants/882339864,"https://www.google.com/maps?q=48.7830816687469,2.60034322505318",https://www.google.com/search?q=FDLM+PONTAULT-COMBAULT,https://news.google.com/search?hl=fr&q=%22FDLM%22,https://www.linkedin.com/search/results/companies/?keywords=FDLM,https://www.linkedin.com/search/results/people/?keywords=EDDY+ALMEIDA+FDLM,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FDLM&ou=PONTAULT-COMBAULT,https://www.societe.com/cgi-bin/search?champs=882339864,,,,6-9,2023,PME,1,1,,,,,,6,2020-03-05,SAS,,FONCIERE DE LA MARNE,,non,non,,1527,FR87882339864,active,,882339864,88233986400010,68.31Z,97 RUE LUCIEN BRUNET 77340 PONTAULT-COMBAULT,48.7830816687469,2.60034322505318,,,,DELPHINE CHRISTIANE GERALDINE ALMEIDA (LAROCHE) (Président de SAS),non,non,2026-09-05,sirene,PONTAULT-COMBAULT
FELG IMMOBILIER,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,MENNECY,91540,91,Ile-de-France,,,,FABIEN LOIC LE LOARER,Gérant,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/893563130,https://annuaire-entreprises.data.gouv.fr/entreprise/893563130,https://annuaire-entreprises.data.gouv.fr/annonces/893563130,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/893563130,https://annuaire-entreprises.data.gouv.fr/dirigeants/893563130,"https://www.google.com/maps?q=48.5675991798709,2.45039355895022",https://www.google.com/search?q=FELG+IMMOBILIER+MENNECY,https://news.google.com/search?hl=fr&q=%22FELG+IMMOBILIER%22,https://www.linkedin.com/search/results/companies/?keywords=FELG+IMMOBILIER,https://www.linkedin.com/search/results/people/?keywords=FABIEN+LOIC+LE+LOARER+FELG+IMMOBILIER,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FELG+IMMOBILIER&ou=MENNECY,https://www.societe.com/cgi-bin/search?champs=893563130,,,,3-5,2023,PME,1,3,,220797,,4290,2022,5,2021-01-21,SARL,,AGENCE CITY IMMOBILIER,,non,non,,,FR21893563130,active,,893563130,89356313000036,68.31Z,11 RUE VICTOR GRIGNARD 91540 MENNECY,48.5675991798709,2.45039355895022,,,,,non,non,2026-09-05,sirene,MENNECY
FGI (FABRICE GALY IMMOBILIER),C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,BEZIERS,34500,34,Occitanie,,,,FABRICE GALY,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/843719410,https://annuaire-entreprises.data.gouv.fr/entreprise/843719410,https://annuaire-entreprises.data.gouv.fr/annonces/843719410,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/843719410,https://annuaire-entreprises.data.gouv.fr/dirigeants/843719410,"https://www.google.com/maps?q=43.344445127,3.2326288",https://www.google.com/search?q=FGI+%28FABRICE+GALY+IMMOBILIER%29+BEZIERS,https://news.google.com/search?hl=fr&q=%22FGI+%28FABRICE+GALY+IMMOBILIER%29%22,https://www.linkedin.com/search/results/companies/?keywords=FGI+%28FABRICE+GALY+IMMOBILIER%29,https://www.linkedin.com/search/results/people/?keywords=FABRICE+GALY+FGI+%28FABRICE+GALY+IMMOBILIER%29,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FGI+%28FABRICE+GALY+IMMOBILIER%29&ou=BEZIERS,https://www.societe.com/cgi-bin/search?champs=843719410,,,,3-5,2023,PME,1,1,,88163,,27238,2019,8,2018-11-08,SAS,,FGI (FABRICE GALY IMMOBILIER),,non,non,,"1527, 9999",FR84843719410,active,,843719410,84371941000014,68.31Z,46 AVENUE PIERRE VERDIER 34500 BEZIERS,43.344445127,3.2326288,,,,,non,non,2026-09-02,sirene,BEZIERS
FINANCIERE APSYS,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,PARIS,75016,75,Ile-de-France,,,,MAURICE BANSAY,Président du conseil de surveillance,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/499677649,https://annuaire-entreprises.data.gouv.fr/entreprise/499677649,https://annuaire-entreprises.data.gouv.fr/annonces/499677649,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/499677649,https://annuaire-entreprises.data.gouv.fr/dirigeants/499677649,"https://www.google.com/maps?q=48.872027532,2.2901743797",https://www.google.com/search?q=FINANCIERE+APSYS+PARIS,https://news.google.com/search?hl=fr&q=%22FINANCIERE+APSYS%22,https://www.linkedin.com/search/results/companies/?keywords=FINANCIERE+APSYS,https://www.linkedin.com/search/results/people/?keywords=MAURICE+BANSAY+FINANCIERE+APSYS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FINANCIERE+APSYS&ou=PARIS,https://www.societe.com/cgi-bin/search?champs=499677649,,,,100-199,2023,ETI,1,3,,42861000,,,2021,19,2007-07-27,SAS,,APSYS,,non,non,,1527,FR03499677649,active,,499677649,49967764900034,68.31Z,28-32 28 AVENUE VICTOR HUGO 75016 PARIS,48.872027532,2.2901743797,,,,MORGANE LAETITIA CHLOÉ FRAENKEL (BANSAY) (Membre du conseil de surveillance); SACHA BANSAY (Membre du conseil de surveillance); DELPHINE BENCHETRIT (Membre du conseil de surveillance); EMMANUELLE MONIQUE BABOULIN (CACHERA) (Membre du conseil de surveillance),non,non,2026-09-05,sirene,PARIS
FINANCIERE S.E.,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,MARCY-L'ETOILE,69280,69,Auvergne-Rhone-Alpes,,,,SEBASTIEN DANIEL ESTERLE,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/528298250,https://annuaire-entreprises.data.gouv.fr/entreprise/528298250,https://annuaire-entreprises.data.gouv.fr/annonces/528298250,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/528298250,https://annuaire-entreprises.data.gouv.fr/dirigeants/528298250,"https://www.google.com/maps?q=45.782563588,4.707526941",https://www.google.com/search?q=FINANCIERE+S.E.+MARCY-L%27ETOILE,https://news.google.com/search?hl=fr&q=%22FINANCIERE+S.E.%22,https://www.linkedin.com/search/results/companies/?keywords=FINANCIERE+S.E.,https://www.linkedin.com/search/results/people/?keywords=SEBASTIEN+DANIEL+ESTERLE+FINANCIERE+S.E.,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FINANCIERE+S.E.&ou=MARCY-L%27ETOILE,https://www.societe.com/cgi-bin/search?champs=528298250,,,,3-5,2023,PME,1,4,,,,,,16,2010-11-05,SAS,,MARCY IMMOBILIER - GRAPHITE IMMOBILIER,,non,non,,1527,FR25528298250,active,,528298250,52829825000044,68.31Z,814 AVENUE JEAN COLOMB 69280 MARCY-L'ETOILE,45.782563588,4.707526941,,,,,non,non,2026-09-03,sirene,MARCY-L'ETOILE
FIRME TRANSACTIONS,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,VENISSIEUX,69200,69,Auvergne-Rhone-Alpes,,,,JEAN-MARC GAMET,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/800002271,https://annuaire-entreprises.data.gouv.fr/entreprise/800002271,https://annuaire-entreprises.data.gouv.fr/annonces/800002271,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/800002271,https://annuaire-entreprises.data.gouv.fr/dirigeants/800002271,"https://www.google.com/maps?q=45.7157946993195,4.86174463877751",https://www.google.com/search?q=FIRME+TRANSACTIONS+VENISSIEUX,https://news.google.com/search?hl=fr&q=%22FIRME+TRANSACTIONS%22,https://www.linkedin.com/search/results/companies/?keywords=FIRME+TRANSACTIONS,https://www.linkedin.com/search/results/people/?keywords=JEAN-MARC+GAMET+FIRME+TRANSACTIONS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FIRME+TRANSACTIONS&ou=VENISSIEUX,https://www.societe.com/cgi-bin/search?champs=800002271,,,,6-9,2023,ETI,1,2,,189003,,-345830,2023,12,2014-01-15,SAS,,,,non,non,,1527,FR39800002271,active,,800002271,80000227100024,68.31Z,CHEZ SERFIM 2 CHEMIN DU GENIE 69200 VENISSIEUX,45.7157946993195,4.86174463877751,,,,,non,non,2026-09-03,sirene,VENISSIEUX
FISCALIA,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,TOULOUSE,31100,31,Occitanie,,,,STEPHANE GASCA,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/824091623,https://annuaire-entreprises.data.gouv.fr/entreprise/824091623,https://annuaire-entreprises.data.gouv.fr/annonces/824091623,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/824091623,https://annuaire-entreprises.data.gouv.fr/dirigeants/824091623,"https://www.google.com/maps?q=43.5707978138982,1.42253900617983",https://www.google.com/search?q=FISCALIA+TOULOUSE,https://news.google.com/search?hl=fr&q=%22FISCALIA%22,https://www.linkedin.com/search/results/companies/?keywords=FISCALIA,https://www.linkedin.com/search/results/people/?keywords=STEPHANE+GASCA+FISCALIA,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FISCALIA&ou=TOULOUSE,https://www.societe.com/cgi-bin/search?champs=824091623,,,,3-5,2023,PME,1,2,,,,,,9,2017-01-01,SAS,,,,non,non,,1527,FR88824091623,active,,824091623,82409162300028,68.31Z,HELIOPOLIS - BATIMENT B - 1ER ETAGE 116 ROUTE D'ESPAGNE 31100 TOULOUSE,43.5707978138982,1.42253900617983,,,,,non,non,2026-09-02,sirene,TOULOUSE
FL IMMO,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,ORANGE,84100,84,Provence-Alpes-Cote d'Azur,,,,FREDERIC LABE,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/894904515,https://annuaire-entreprises.data.gouv.fr/entreprise/894904515,https://annuaire-entreprises.data.gouv.fr/annonces/894904515,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/894904515,https://annuaire-entreprises.data.gouv.fr/dirigeants/894904515,"https://www.google.com/maps?q=44.1357256187381,4.80581792638966",https://www.google.com/search?q=FL+IMMO+ORANGE,https://news.google.com/search?hl=fr&q=%22FL+IMMO%22,https://www.linkedin.com/search/results/companies/?keywords=FL+IMMO,https://www.linkedin.com/search/results/people/?keywords=FREDERIC+LABE+FL+IMMO,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FL+IMMO&ou=ORANGE,https://www.societe.com/cgi-bin/search?champs=894904515,,,,3-5,2023,PME,1,1,,,,,,5,2021-03-02,SAS,,,,non,non,,"1527, 9999",FR34894904515,active,,894904515,89490451500018,68.31Z,58 COURS ARISTIDE BRIAND 84100 ORANGE,44.1357256187381,4.80581792638966,,,,,non,non,2026-09-05,sirene,ORANGE
FLC,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,MARTIGUES,13500,13,Provence-Alpes-Cote d'Azur,,,,CHARLOTTE FLEURY,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/828830661,https://annuaire-entreprises.data.gouv.fr/entreprise/828830661,https://annuaire-entreprises.data.gouv.fr/annonces/828830661,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/828830661,https://annuaire-entreprises.data.gouv.fr/dirigeants/828830661,"https://www.google.com/maps?q=43.407967285,5.0542368079",https://www.google.com/search?q=FLC+MARTIGUES,https://news.google.com/search?hl=fr&q=%22FLC%22,https://www.linkedin.com/search/results/companies/?keywords=FLC,https://www.linkedin.com/search/results/people/?keywords=CHARLOTTE+FLEURY+FLC,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FLC&ou=MARTIGUES,https://www.societe.com/cgi-bin/search?champs=828830661,,,,3-5,2023,PME,1,2,,,,,,9,2017-04-03,SAS,FLC,,,non,non,,1527,FR09828830661,active,,828830661,82883066100025,68.31Z,10 RUE JEAN ROQUE 13500 MARTIGUES,43.407967285,5.0542368079,,,,,non,oui,2026-08-17,sirene,MARTIGUES
FLEURY CHEZ SOI,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,FLEURY-LES-AUBRAIS,45400,45,Centre-Val de Loire,,,,BRUNO PASCAL ROLDAN,Gérant,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/878890672,https://annuaire-entreprises.data.gouv.fr/entreprise/878890672,https://annuaire-entreprises.data.gouv.fr/annonces/878890672,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/878890672,https://annuaire-entreprises.data.gouv.fr/dirigeants/878890672,"https://www.google.com/maps?q=47.928766147,1.916987585",https://www.google.com/search?q=FLEURY+CHEZ+SOI+FLEURY-LES-AUBRAIS,https://news.google.com/search?hl=fr&q=%22FLEURY+CHEZ+SOI%22,https://www.linkedin.com/search/results/companies/?keywords=FLEURY+CHEZ+SOI,https://www.linkedin.com/search/results/people/?keywords=BRUNO+PASCAL+ROLDAN+FLEURY+CHEZ+SOI,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FLEURY+CHEZ+SOI&ou=FLEURY-LES-AUBRAIS,https://www.societe.com/cgi-bin/search?champs=878890672,,,,3-5,2023,PME,1,1,,,,,,7,2019-11-04,SARL,,ORPI IMHOTEP,,non,non,,1527,FR83878890672,active,,878890672,87889067200016,68.31Z,38 B RUE ABBE PASTY 45400 FLEURY-LES-AUBRAIS,47.928766147,1.916987585,,,,,non,non,2026-09-02,sirene,FLEURY-LES-AUBRAIS
FM IMMOBILIER & PATRIMOINE,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,MARSEILLE,13011,13,Provence-Alpes-Cote d'Azur,,,,FRANCOISE MOUTON,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/812738375,https://annuaire-entreprises.data.gouv.fr/entreprise/812738375,https://annuaire-entreprises.data.gouv.fr/annonces/812738375,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/812738375,https://annuaire-entreprises.data.gouv.fr/dirigeants/812738375,"https://www.google.com/maps?q=43.289073469,5.4259851819",https://www.google.com/search?q=FM+IMMOBILIER+%26+PATRIMOINE+MARSEILLE,https://news.google.com/search?hl=fr&q=%22FM+IMMOBILIER+%26+PATRIMOINE%22,https://www.linkedin.com/search/results/companies/?keywords=FM+IMMOBILIER+%26+PATRIMOINE,https://www.linkedin.com/search/results/people/?keywords=FRANCOISE+MOUTON+FM+IMMOBILIER+%26+PATRIMOINE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FM+IMMOBILIER+%26+PATRIMOINE&ou=MARSEILLE,https://www.societe.com/cgi-bin/search?champs=812738375,,,,3-5,2023,PME,1,1,,149617,,40083,2020,11,2015-07-24,SAS,,,,non,non,,1527,FR51812738375,active,,812738375,81273837500011,68.31Z,5 RUE DUPRE 13011 MARSEILLE,43.289073469,5.4259851819,,,,,non,oui,2026-08-15,sirene,MARSEILLE
FM TRANSACTIONS,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,SALON-DE-PROVENCE,13300,13,Provence-Alpes-Cote d'Azur,,,,MAXENCE EMMANUEL FRANKLIN REBUT,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/885373167,https://annuaire-entreprises.data.gouv.fr/entreprise/885373167,https://annuaire-entreprises.data.gouv.fr/annonces/885373167,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/885373167,https://annuaire-entreprises.data.gouv.fr/dirigeants/885373167,"https://www.google.com/maps?q=43.639990261,5.0960913343",https://www.google.com/search?q=FM+TRANSACTIONS+SALON-DE-PROVENCE,https://news.google.com/search?hl=fr&q=%22FM+TRANSACTIONS%22,https://www.linkedin.com/search/results/companies/?keywords=FM+TRANSACTIONS,https://www.linkedin.com/search/results/people/?keywords=MAXENCE+EMMANUEL+FRANKLIN+REBUT+FM+TRANSACTIONS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FM+TRANSACTIONS&ou=SALON-DE-PROVENCE,https://www.societe.com/cgi-bin/search?champs=885373167,,,,3-5,2023,PME,1,1,,,,,,6,2020-07-13,SAS,,ACTUS IMMOBILIER,,non,non,,1527,FR38885373167,active,,885373167,88537316700018,68.31Z,69 COURS CAMILLE PELLETAN 13300 SALON-DE-PROVENCE,43.639990261,5.0960913343,,,,,non,oui,2026-08-17,sirene,SALON-DE-PROVENCE
FNB IMMOBILIER,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,VENISSIEUX,69200,69,Auvergne-Rhone-Alpes,,,,LYDIA BRAHMI (SAHRAOUI),Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/750480485,https://annuaire-entreprises.data.gouv.fr/entreprise/750480485,https://annuaire-entreprises.data.gouv.fr/annonces/750480485,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/750480485,https://annuaire-entreprises.data.gouv.fr/dirigeants/750480485,"https://www.google.com/maps?q=45.7001857613205,4.88256531359901",https://www.google.com/search?q=FNB+IMMOBILIER+VENISSIEUX,https://news.google.com/search?hl=fr&q=%22FNB+IMMOBILIER%22,https://www.linkedin.com/search/results/companies/?keywords=FNB+IMMOBILIER,https://www.linkedin.com/search/results/people/?keywords=LYDIA+BRAHMI+%28SAHRAOUI%29+FNB+IMMOBILIER,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FNB+IMMOBILIER&ou=VENISSIEUX,https://www.societe.com/cgi-bin/search?champs=750480485,,,,3-5,2023,PME,1,2,,,,125203,2021,14,2012-03-13,SAS,,,,non,non,,1527,FR75750480485,active,,750480485,75048048500028,68.31Z,72 AVENUE JEAN JAURES 69200 VENISSIEUX,45.7001857613205,4.88256531359901,,,,,non,non,2026-09-03,sirene,VENISSIEUX
FOLCO IMMOBILIER,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,BEZIERS,34500,34,Occitanie,,,,SOPHIE LAURENCE FOLCO,Gérant,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/480772250,https://annuaire-entreprises.data.gouv.fr/entreprise/480772250,https://annuaire-entreprises.data.gouv.fr/annonces/480772250,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/480772250,https://annuaire-entreprises.data.gouv.fr/dirigeants/480772250,"https://www.google.com/maps?q=43.3562869835344,3.2391506367244",https://www.google.com/search?q=FOLCO+IMMOBILIER+BEZIERS,https://news.google.com/search?hl=fr&q=%22FOLCO+IMMOBILIER%22,https://www.linkedin.com/search/results/companies/?keywords=FOLCO+IMMOBILIER,https://www.linkedin.com/search/results/people/?keywords=SOPHIE+LAURENCE+FOLCO+FOLCO+IMMOBILIER,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FOLCO+IMMOBILIER&ou=BEZIERS,https://www.societe.com/cgi-bin/search?champs=480772250,,,,3-5,2023,PME,1,2,,195143,,-55696,2019,21,2005-02-01,SARL,,,,non,non,,1527,FR94480772250,active,,480772250,48077225000027,68.31Z,57 IMPASSE DU LIMOUSIN 34500 BEZIERS,43.3562869835344,3.2391506367244,,,,,non,non,2026-09-02,sirene,BEZIERS
FONCIERE DE LA MARNE,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,BRY-SUR-MARNE,94360,94,Ile-de-France,,,,EDDY ALMEIDA,Directeur Général,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/814865564,https://annuaire-entreprises.data.gouv.fr/entreprise/814865564,https://annuaire-entreprises.data.gouv.fr/annonces/814865564,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/814865564,https://annuaire-entreprises.data.gouv.fr/dirigeants/814865564,"https://www.google.com/maps?q=48.840749060131,2.52048101061429",https://www.google.com/search?q=FONCIERE+DE+LA+MARNE+BRY-SUR-MARNE,https://news.google.com/search?hl=fr&q=%22FONCIERE+DE+LA+MARNE%22,https://www.linkedin.com/search/results/companies/?keywords=FONCIERE+DE+LA+MARNE,https://www.linkedin.com/search/results/people/?keywords=EDDY+ALMEIDA+FONCIERE+DE+LA+MARNE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FONCIERE+DE+LA+MARNE&ou=BRY-SUR-MARNE,https://www.societe.com/cgi-bin/search?champs=814865564,,,,10-19,2023,PME,1,3,,,,18962,2024,11,2015-10-28,SAS,,,,non,non,,1527,FR85814865564,active,,814865564,81486556400037,68.31Z,1-3 1 RUE DU MARECHAL JOFFRE 94360 BRY-SUR-MARNE,48.840749060131,2.52048101061429,,,,DELPHINE LAROCHE (Président de SAS),non,non,2026-09-05,sirene,BRY-SUR-MARNE
FONCIERE DE LA VALLEE DE CHEVREUSE,C,25,a contacter,,,,,,,,,,,,immobilier,Agences immobilieres,SAINT-REMY-LES-CHEVREUSE,78470,78,Ile-de-France,,,,CHRISTOPHE MURET,Gérant,effectif+10|categorie+5|anciennete+5|dirigeant+5,,https://www.pappers.fr/entreprise/403459167,https://annuaire-entreprises.data.gouv.fr/entreprise/403459167,https://annuaire-entreprises.data.gouv.fr/annonces/403459167,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/403459167,https://annuaire-entreprises.data.gouv.fr/dirigeants/403459167,"https://www.google.com/maps?q=48.704025971,2.071023463",https://www.google.com/search?q=FONCIERE+DE+LA+VALLEE+DE+CHEVREUSE+SAINT-REMY-LES-CHEVREUSE,https://news.google.com/search?hl=fr&q=%22FONCIERE+DE+LA+VALLEE+DE+CHEVREUSE%22,https://www.linkedin.com/search/results/companies/?keywords=FONCIERE+DE+LA+VALLEE+DE+CHEVREUSE,https://www.linkedin.com/search/results/people/?keywords=CHRISTOPHE+MURET+FONCIERE+DE+LA+VALLEE+DE+CHEVREUSE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=FONCIERE+DE+LA+VALLEE+DE+CHEVREUSE&ou=SAINT-REMY-LES-CHEVREUSE,https://www.societe.com/cgi-bin/search?champs=403459167,,,,3-5,2023,PME,1,4,,,,229822,2024,30,1996-01-05,SARL,,,,non,non,,1527,FR67403459167,active,,403459167,40345916700041,68.31Z,20 RUE PIERRE CHESNEAU 78470 SAINT-REMY-LES-CHEVREUSE,48.704025971,2.071023463,,,,FIDAUDIT FRANCE (Commissaire aux comptes titulaire); CABINET GAMET AUDIT (Commissaire aux comptes suppléant),non,non,2026-09-05,sirene,SAINT-REMY-LES-CHEVREUSE
