nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,region,telephone,email,email_status,dirigeant,qualite,raisons,lien_site,lien_pappers,lien_annuaire,lien_annonces,lien_finances,lien_dirigeants,lien_maps,lien_google,lien_google_news,lien_linkedin_rech,lien_linkedin_dirigeant,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,annee_effectif,categorie,nb_etablissements_ouverts,nb_etablissements,communes_etablissements,ca,ca_prev,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,sigle,nom_commercial,employeur,entrepreneur_individuel,diffusion_protegee,labels,idcc,tva_intra,etat,signaux_bodacc,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
CENTRE ETUDE SYSTEME TECHNIQUE AVANCE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,BRUZ,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410431589,41043158900028,62.01Z,,,,,,,,,,,sirene,
CENTRE TELEMATIQUE SERVICES,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,ORLEANS,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338010853,33801085300038,62.01Z,,,,,,,,,,,sirene,
CENTREON,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483494589,48349458900060,62.01Z,,,,,,,,,,,sirene,
CEO-VISION,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,ARCHAMPS,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534936687,53493668700027,58.29C,,,,,,,,,,,sirene,
CERBAIR,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,MONTROUGE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812179760,81217976000044,58.29C,,,,,,,,,,,sirene,
CEREAPRO SERVICES,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,CHARTRES,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912575172,91257517200016,62.01Z,,,,,,,,,,,sirene,
CERIG SA,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PIERRE-BUFFIERE,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326676483,32667648300067,62.01Z,,,,,,,,,,,sirene,
CERISE MEDIA,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,GENNEVILLIERS,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507388155,50738815500040,62.01Z,,,,,,,,,,,sirene,
CES DEV,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,NOISY-LE-GRAND,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814095675,81409567500033,62.01Z,,,,,,,,,,,sirene,
CESTIA,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,SAINT-ETIENNE,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489938837,48993883700023,58.29C,,,,,,,,,,,sirene,
CESYAM,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,MONTROUGE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390261246,39026124600057,58.29C,,,,,,,,,,,sirene,
CEZAM,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,BORDEAUX,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884353251,88435325100025,62.01Z,,,,,,,,,,,sirene,
CGTECH,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,RUEIL-MALMAISON,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403409535,40340953500032,58.29C,,,,,,,,,,,sirene,
CHAINTRUST,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842804858,84280485800061,62.01Z,,,,,,,,,,,sirene,
CHALLENGE MY PROJECT,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,RENNES,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880614110,88061411000026,62.01Z,,,,,,,,,,,sirene,
CHALLENGER DEEP,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807388376,80738837600061,62.01Z,,,,,,,,,,,sirene,
CHANKO STUDIOS,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899799852,89979985200046,62.01Z,,,,,,,,,,,sirene,
CHAPTR,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,BORDEAUX,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821101227,82110122700022,62.01Z,,,,,,,,,,,sirene,
CHARGE - IN,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918961467,91896146700027,58.29C,,,,,,,,,,,sirene,
CHARGEKEEPER,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,GARDANNE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922055496,92205549600025,58.29C,,,,,,,,,,,sirene,
CHARLATHAN CLUB,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,MONTPELLIER,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949306245,94930624500026,58.29C,,,,,,,,,,,sirene,
CHARLES,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,VINCENNES,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844332130,84433213000021,63.12Z,,,,,,,,,,,sirene,
CHECK&TRUST,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,DIJON,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832345672,83234567200014,62.01Z,,,,,,,,,,,sirene,
CHEF D' OEUVRE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINTE-GENEVIEVE-DES-BOIS,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901710160,90171016000028,62.01Z,,,,,,,,,,,sirene,
CHEMINTELLIGENCE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853091395,85309139500014,62.01Z,,,,,,,,,,,sirene,
CHER AMI,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805161726,80516172600049,62.01Z,,,,,,,,,,,sirene,
CHERCHONS.COM,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,MEYLAN,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478038102,47803810200057,62.01Z,,,,,,,,,,,sirene,
CHEZ TOI,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINTE-MAXIME,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825071210,82507121000025,62.01Z,,,,,,,,,,,sirene,
CHHL,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,CHATILLON,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889631123,88963112300011,62.01Z,,,,,,,,,,,sirene,
CHOUIC,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,NANTES,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813825395,81382539500045,62.01Z,,,,,,,,,,,sirene,
CHROMATEQ,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINT-GELY-DU-FESC,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521458034,52145803400027,62.01Z,,,,,,,,,,,sirene,
CHRONOTRUCK,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,COURBEVOIE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821267952,82126795200058,63.12Z,,,,,,,,,,,sirene,
CHRYSALIDE INFORMATIQUE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LE BOURGET-DU-LAC,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440520047,44052004700034,62.01Z,,,,,,,,,,,sirene,
CHURCHILL SA,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414440206,41444020600061,62.01Z,,,,,,,,,,,sirene,
CIBLE.PRO,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,SAINT-DENIS,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891161879,89116187900012,63.12Z,,,,,,,,,,,sirene,
CIBLEWEB.COM,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,BEZIERS,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535391627,53539162700028,62.01Z,,,,,,,,,,,sirene,
CIGEST,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,ENTZHEIM,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892660952,89266095200029,62.01Z,,,,,,,,,,,sirene,
CIMBA DIGITAL CONSTRUCTION SOLUTIONS,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,MORESTEL,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842952830,84295283000011,58.29C,,,,,,,,,,,sirene,
CINE SOCIETY,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851380824,85138082400041,62.01Z,,,,,,,,,,,sirene,
CINEFRIENDS,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,CLICHY,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503070815,50307081500025,62.01Z,,,,,,,,,,,sirene,
CINEKLEE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LA MADELEINE,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819407982,81940798200035,62.01Z,,,,,,,,,,,sirene,
CINETIC-IT,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINT-GEORGES-DE-RENEINS,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531936482,53193648200011,62.01Z,,,,,,,,,,,sirene,
CINETWORK,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,MONTIGNY-LE-BRETONNEUX,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908047434,90804743400018,58.29C,,,,,,,,,,,sirene,
CIRCLE ANATOSCOPE INTUITIVE DESIGN,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,MEYLAN,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824424451,82442445100048,62.01Z,,,,,,,,,,,sirene,
CIRCLECI FRANCE SAS,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851192070,85119207000064,58.29C,,,,,,,,,,,sirene,
CIRCULAR,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850542804,85054280400032,62.01Z,,,,,,,,,,,sirene,
CIRCULAR EXPERIENCE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,GENTILLY,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903092401,90309240100012,62.01Z,,,,,,,,,,,sirene,
CIRCULARPLACE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897845210,89784521000011,62.01Z,,,,,,,,,,,sirene,
CIRPACK SERVICES,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,ISSY-LES-MOULINEAUX,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520330200,52033020000053,62.01Z,,,,,,,,,,,sirene,
CIRRUS,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINT-PAUL,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383158326,38315832600033,62.01Z,,,,,,,,,,,sirene,
CIRRUSWARE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,MERIGNAC,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795375229,79537522900031,62.01Z,,,,,,,,,,,sirene,
CISS,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439805540,43980554000044,62.01Z,,,,,,,,,,,sirene,
CITEGESTION,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,COURBEVOIE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418474599,41847459900069,58.29C,,,,,,,,,,,sirene,
CITIES-ZEN,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822952461,82295246100033,62.01Z,,,,,,,,,,,sirene,
CITIZENKID,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452719800,45271980000040,62.01Z,,,,,,,,,,,sirene,
CITO INFORMATIQUE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LEDEUIX,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527963243,52796324300011,62.01Z,,,,,,,,,,,sirene,
CITOPIA,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,SAINT-MARTIN-SUR-LE-PRE,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840426134,84042613400010,58.29C,,,,,,,,,,,sirene,
CITOUBI,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,REZE,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822701041,82270104100060,62.01Z,,,,,,,,,,,sirene,
CITRIX SYSTEMES FRANCE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410117303,41011730300074,62.01Z,,,,,,,,,,,sirene,
CITY TAPS,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SEVRES,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811732700,81173270000034,62.01Z,,,,,,,,,,,sirene,
CITYGO SAS,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,ISSY-LES-MOULINEAUX,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799451208,79945120800034,63.12Z,,,,,,,,,,,sirene,
CITYKOMI,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,COLOMBELLES,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813840147,81384014700017,62.01Z,,,,,,,,,,,sirene,
CITYPASSENGER,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LES ULIS,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438383986,43838398600033,62.01Z,,,,,,,,,,,sirene,
CKC NET,C,0,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,VALBONNE,,06,,,,,,,,,https://www.pappers.fr/entreprise/452308950,https://annuaire-entreprises.data.gouv.fr/entreprise/452308950,https://annuaire-entreprises.data.gouv.fr/annonces/452308950,https://annuaire-entreprises.data.gouv.fr/donnees-financieres/452308950,https://annuaire-entreprises.data.gouv.fr/dirigeants/452308950,https://www.google.com/maps/search/?api=1&query=CKC+NET+VALBONNE,https://www.google.com/search?q=CKC+NET+VALBONNE,https://news.google.com/search?hl=fr&q=%22CKC+NET%22,https://www.linkedin.com/search/results/companies/?keywords=CKC+NET,,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CKC+NET&ou=VALBONNE,https://www.societe.com/cgi-bin/search?champs=452308950,,,,,,,,,,,,,,,,,,,,,,,,FR70452308950,,,452308950,45230895000073,62.01Z,,,,,,,,non,oui,2026-08-04,sirene,
CL SARIO,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,ROUEN,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841415326,84141532600047,62.01Z,,,,,,,,,,,sirene,
CLAAP,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINT-MANDE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894551654,89455165400029,62.01Z,,,,,,,,,,,sirene,
CLAIMS IA,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,CLICHY,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851353797,85135379700018,62.01Z,,,,,,,,,,,sirene,
CLAN,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841674997,84167499700041,62.01Z,,,,,,,,,,,sirene,
CLARISYS INFORMATIQUE,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442032355,44203235500053,58.29C,,,,,,,,,,,sirene,
CLASSIC HUB,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,BORDEAUX,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849826094,84982609400039,62.01Z,,,,,,,,,,,sirene,
CLEAR INSIGHT,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823114244,82311424400036,62.01Z,,,,,,,,,,,sirene,
CLEAR2PAY FRANCE,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,RUEIL-MALMAISON,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444434120,44443412000069,58.29C,,,,,,,,,,,sirene,
CLEARBUS,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,GRENOBLE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509608352,50960835200050,58.29C,,,,,,,,,,,sirene,
CLEARNOX,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,TOURS,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799178801,79917880100012,58.29C,,,,,,,,,,,sirene,
CLEECK,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,AMIENS,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978433605,97843360500026,62.01Z,,,,,,,,,,,sirene,
CLEOP,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,NANTES,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752237107,75223710700038,58.29C,,,,,,,,,,,sirene,
CLEVERTEAM,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882684087,88268408700019,58.29C,,,,,,,,,,,sirene,
CLEVERTECH,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819131103,81913110300023,58.29C,,,,,,,,,,,sirene,
CLEYROP,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891924383,89192438300054,62.01Z,,,,,,,,,,,sirene,
CLG SYNERGIES,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881556963,88155696300018,62.01Z,,,,,,,,,,,sirene,
CLIC DATA,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,LILLE,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503458499,50345849900061,62.01Z,,,,,,,,,,,sirene,
CLIC-PERRUQUES,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,BISCHOFFSHEIM,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493977508,49397750800032,63.12Z,,,,,,,,,,,sirene,
CLICK & DIGITAL,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,SAINT-MALO,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880139498,88013949800013,62.01Z,,,,,,,,,,,sirene,
CLICK & TAKE OFF,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,MASSY,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880668231,88066823100017,62.01Z,,,,,,,,,,,sirene,
CLICK&CARE,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820048585,82004858500039,63.12Z,,,,,,,,,,,sirene,
CLICKANDBOAT,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,BOULOGNE BILLANCOURT,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801157256,80115725600034,63.12Z,,,,,,,,,,,sirene,
CLICNWORK,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,MONTPELLIER,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913212056,91321205600026,62.01Z,,,,,,,,,,,sirene,
CLIKODOC,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,FORT-DE-FRANCE,,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834903072,83490307200041,62.01Z,,,,,,,,,,,sirene,
CLIMB,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,VINCENNES,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813805975,81380597500022,63.12Z,,,,,,,,,,,sirene,
CLINISYS FRANCE,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421803115,42180311500045,58.29C,,,,,,,,,,,sirene,
CLOTHPARENCY,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,REIMS,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840608178,84060817800017,62.01Z,,,,,,,,,,,sirene,
CLOUD ADVICE,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,DARDILLY,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852685445,85268544500011,62.01Z,,,,,,,,,,,sirene,
CLOUD FOR DEV,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834261505,83426150500053,62.01Z,,,,,,,,,,,sirene,
CLOUD MEDIA,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752470971,75247097100033,62.01Z,,,,,,,,,,,sirene,
CLOUD SOLUTIONS,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528893522,52889352200045,58.29C,,,,,,,,,,,sirene,
CLOUDERA FRANCE SARL,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,PUTEAUX,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801036310,80103631000044,58.29C,,,,,,,,,,,sirene,
CLOUDIFI,,,a contacter,,,,,,,,,,,,saas_web,Portails Internet,VEYRIER-DU-LAC,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800746927,80074692700030,63.12Z,,,,,,,,,,,sirene,
CLOUDIWAY,,,a contacter,,,,,,,,,,,,saas_web,Edition de logiciels applicatifs,EPAGNY METZ-TESSY,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528330954,52833095400074,58.29C,,,,,,,,,,,sirene,
CLOUDLAB,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,OSTWALD,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841591258,84159125800014,62.01Z,,,,,,,,,,,sirene,
CLOUDMARK LABS,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483918876,48391887600077,62.01Z,,,,,,,,,,,sirene,
CLOUDSPREADER,,,a contacter,,,,,,,,,,,,saas_web,Programmation informatique,MONDEVILLE,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805152527,80515252700026,62.01Z,,,,,,,,,,,sirene,
